id_str,hs_beto
1749137855408996744,"[{'label': 'LABEL_0', 'score': 0.9996448755264282}]"
1749123615893688635,"[{'label': 'LABEL_0', 'score': 0.9997962117195129}]"
1749118302104719699,"[{'label': 'LABEL_1', 'score': 0.997200608253479}]"
1749111718024708171,"[{'label': 'LABEL_1', 'score': 0.9994702935218811}]"
1749078402898747673,"[{'label': 'LABEL_0', 'score': 0.99986732006073}]"
1749072146108658142,"[{'label': 'LABEL_1', 'score': 0.9993079900741577}]"
1749051173506535442,"[{'label': 'LABEL_0', 'score': 0.9997853636741638}]"
1748944649559965978,"[{'label': 'LABEL_1', 'score': 0.9976117610931396}]"
1748930271934644688,"[{'label': 'LABEL_0', 'score': 0.9998911619186401}]"
1748925431745568945,"[{'label': 'LABEL_0', 'score': 0.9982843995094299}]"
1748925372001857810,"[{'label': 'LABEL_1', 'score': 0.9997586607933044}]"
1748923218067390621,"[{'label': 'LABEL_0', 'score': 0.9999375343322754}]"
1748917737777205510,"[{'label': 'LABEL_0', 'score': 0.9994698166847229}]"
1748890457608753345,"[{'label': 'LABEL_1', 'score': 0.9988118410110474}]"
1748892592769569159,"[{'label': 'LABEL_0', 'score': 0.9996598958969116}]"
1748887821945823382,"[{'label': 'LABEL_1', 'score': 0.9997647404670715}]"
1748886865690726754,"[{'label': 'LABEL_0', 'score': 0.9998639822006226}]"
1748881344220856534,"[{'label': 'LABEL_0', 'score': 0.9945114850997925}]"
1748876421089440163,"[{'label': 'LABEL_0', 'score': 0.9927841424942017}]"
1748849776932638967,"[{'label': 'LABEL_1', 'score': 0.7780770063400269}]"
1748829168115097752,"[{'label': 'LABEL_0', 'score': 0.9998062252998352}]"
1748820524799492098,"[{'label': 'LABEL_0', 'score': 0.9999144077301025}]"
1748816935649677419,"[{'label': 'LABEL_0', 'score': 0.9998980760574341}]"
1748811504307052582,"[{'label': 'LABEL_1', 'score': 0.9996119141578674}]"
1748808043553309049,"[{'label': 'LABEL_1', 'score': 0.9951691031455994}]"
1748761093176991921,"[{'label': 'LABEL_1', 'score': 0.9998210072517395}]"
1748754057974431858,"[{'label': 'LABEL_0', 'score': 0.9997633099555969}]"
1748731862195822596,"[{'label': 'LABEL_0', 'score': 0.999715268611908}]"
1748724294643765469,"[{'label': 'LABEL_1', 'score': 0.9997127652168274}]"
1748720627396014230,"[{'label': 'LABEL_0', 'score': 0.9999377727508545}]"
1748716783752655209,"[{'label': 'LABEL_0', 'score': 0.9999227523803711}]"
1748716011115725197,"[{'label': 'LABEL_0', 'score': 0.9999314546585083}]"
1748713845479071929,"[{'label': 'LABEL_0', 'score': 0.9994916915893555}]"
1748713641652769253,"[{'label': 'LABEL_0', 'score': 0.9993196725845337}]"
1748711125779136926,"[{'label': 'LABEL_0', 'score': 0.9999433755874634}]"
1748708662699241574,"[{'label': 'LABEL_0', 'score': 0.9999094009399414}]"
1748698988587667897,"[{'label': 'LABEL_0', 'score': 0.9999139308929443}]"
1748687809718714387,"[{'label': 'LABEL_0', 'score': 0.9994634985923767}]"
1748671800634933648,"[{'label': 'LABEL_0', 'score': 0.9998435974121094}]"
1748587758015119630,"[{'label': 'LABEL_0', 'score': 0.9998832941055298}]"
1748575055787733424,"[{'label': 'LABEL_1', 'score': 0.8699505925178528}]"
1748562741340627368,"[{'label': 'LABEL_1', 'score': 0.9988152980804443}]"
1748549130706682104,"[{'label': 'LABEL_1', 'score': 0.9992893934249878}]"
1748526444592984566,"[{'label': 'LABEL_1', 'score': 0.9993306398391724}]"
1748525110091210759,"[{'label': 'LABEL_0', 'score': 0.9999271631240845}]"
1748522725595881871,"[{'label': 'LABEL_1', 'score': 0.9964710474014282}]"
1748520174578188479,"[{'label': 'LABEL_1', 'score': 0.9925128221511841}]"
1748513376609710217,"[{'label': 'LABEL_0', 'score': 0.9995519518852234}]"
1748501888578765044,"[{'label': 'LABEL_0', 'score': 0.9999290704727173}]"
1748475479324033118,"[{'label': 'LABEL_1', 'score': 0.9907495379447937}]"
1748468041224958028,"[{'label': 'LABEL_0', 'score': 0.8679364323616028}]"
1748462471419973789,"[{'label': 'LABEL_1', 'score': 0.9994121789932251}]"
1748449934641123626,"[{'label': 'LABEL_1', 'score': 0.999609649181366}]"
1748448041168724462,"[{'label': 'LABEL_0', 'score': 0.9998706579208374}]"
1748441371784995110,"[{'label': 'LABEL_0', 'score': 0.9999030828475952}]"
1748431634313937298,"[{'label': 'LABEL_0', 'score': 0.9998525381088257}]"
1748428917461901562,"[{'label': 'LABEL_1', 'score': 0.9981112480163574}]"
1748419024105398760,"[{'label': 'LABEL_0', 'score': 0.9989269375801086}]"
1748410671614566762,"[{'label': 'LABEL_1', 'score': 0.998454213142395}]"
1748407988572783050,"[{'label': 'LABEL_0', 'score': 0.9999315738677979}]"
1748386576109826290,"[{'label': 'LABEL_0', 'score': 0.9998618364334106}]"
1748381586536436099,"[{'label': 'LABEL_0', 'score': 0.9996126294136047}]"
1748377043459301767,"[{'label': 'LABEL_1', 'score': 0.9996614456176758}]"
1748373562350596144,"[{'label': 'LABEL_0', 'score': 0.9865334033966064}]"
1748369098407399490,"[{'label': 'LABEL_1', 'score': 0.9998441934585571}]"
1748350280557588934,"[{'label': 'LABEL_0', 'score': 0.9998284578323364}]"
1748348643176824941,"[{'label': 'LABEL_0', 'score': 0.9313151836395264}]"
1748319133324791866,"[{'label': 'LABEL_0', 'score': 0.9996525049209595}]"
1748312141352886383,"[{'label': 'LABEL_0', 'score': 0.9997968077659607}]"
1748310071765868585,"[{'label': 'LABEL_0', 'score': 0.9998173117637634}]"
1748302192350494750,"[{'label': 'LABEL_0', 'score': 0.9996088147163391}]"
1748301779865866331,"[{'label': 'LABEL_0', 'score': 0.9999066591262817}]"
1748251243254870358,"[{'label': 'LABEL_0', 'score': 0.9995315074920654}]"
1748201557823242759,"[{'label': 'LABEL_0', 'score': 0.9994756579399109}]"
1748195221328797818,"[{'label': 'LABEL_0', 'score': 0.9998832941055298}]"
1748171956090732830,"[{'label': 'LABEL_1', 'score': 0.9998724460601807}]"
1748149526311899448,"[{'label': 'LABEL_0', 'score': 0.9998408555984497}]"
1748148852752888200,"[{'label': 'LABEL_1', 'score': 0.9997414946556091}]"
1748147089580716532,"[{'label': 'LABEL_1', 'score': 0.9995972514152527}]"
1748147064033132822,"[{'label': 'LABEL_1', 'score': 0.999337375164032}]"
1748135357445505340,"[{'label': 'LABEL_1', 'score': 0.9994155168533325}]"
1748134872651067882,"[{'label': 'LABEL_1', 'score': 0.9985774755477905}]"
1748129285397676266,"[{'label': 'LABEL_0', 'score': 0.9996764659881592}]"
1748117887804457013,"[{'label': 'LABEL_1', 'score': 0.9998496770858765}]"
1748103936127435202,"[{'label': 'LABEL_0', 'score': 0.9999518394470215}]"
1748099204264718602,"[{'label': 'LABEL_1', 'score': 0.5819609761238098}]"
1748074603723755822,"[{'label': 'LABEL_0', 'score': 0.9994619488716125}]"
1748072105562779780,"[{'label': 'LABEL_0', 'score': 0.9998728036880493}]"
1748066766599991502,"[{'label': 'LABEL_1', 'score': 0.9957994818687439}]"
1748060281392058438,"[{'label': 'LABEL_1', 'score': 0.9996445178985596}]"
1748059861407928685,"[{'label': 'LABEL_0', 'score': 0.9999414682388306}]"
1748056168088387955,"[{'label': 'LABEL_0', 'score': 0.9997692704200745}]"
1748041798511948007,"[{'label': 'LABEL_0', 'score': 0.9999504089355469}]"
1748039185687048349,"[{'label': 'LABEL_0', 'score': 0.9999233484268188}]"
1748034560791654671,"[{'label': 'LABEL_1', 'score': 0.9347435235977173}]"
1748034553812304017,"[{'label': 'LABEL_0', 'score': 0.9999154806137085}]"
1748018534796382363,"[{'label': 'LABEL_0', 'score': 0.9982536435127258}]"
1747999097544417457,"[{'label': 'LABEL_0', 'score': 0.958322286605835}]"
1747998855415620020,"[{'label': 'LABEL_0', 'score': 0.999734103679657}]"
1747996000587796846,"[{'label': 'LABEL_0', 'score': 0.9997697472572327}]"
1747990388055408703,"[{'label': 'LABEL_0', 'score': 0.9999079704284668}]"
1747988394091610269,"[{'label': 'LABEL_0', 'score': 0.9999027252197266}]"
1747986217260449800,"[{'label': 'LABEL_0', 'score': 0.9996715784072876}]"
1747983390953857171,"[{'label': 'LABEL_0', 'score': 0.9999426603317261}]"
1747974008912380208,"[{'label': 'LABEL_0', 'score': 0.9998971223831177}]"
1747910471661842456,"[{'label': 'LABEL_1', 'score': 0.9995806813240051}]"
1747847936535318859,"[{'label': 'LABEL_0', 'score': 0.9999068975448608}]"
1747803613076836525,"[{'label': 'LABEL_0', 'score': 0.9988895058631897}]"
1747789034145886424,"[{'label': 'LABEL_0', 'score': 0.9998910427093506}]"
1747787591229845801,"[{'label': 'LABEL_0', 'score': 0.9998629093170166}]"
1747781159876968893,"[{'label': 'LABEL_0', 'score': 0.9999207258224487}]"
1747775749036109908,"[{'label': 'LABEL_0', 'score': 0.9998433589935303}]"
1747764962284470454,"[{'label': 'LABEL_0', 'score': 0.9996993541717529}]"
1747762791711224208,"[{'label': 'LABEL_1', 'score': 0.9995997548103333}]"
1747762402639090150,"[{'label': 'LABEL_0', 'score': 0.9999309778213501}]"
1747730065427661286,"[{'label': 'LABEL_0', 'score': 0.9636238813400269}]"
1747719559266684974,"[{'label': 'LABEL_0', 'score': 0.9997175335884094}]"
1747717901438828892,"[{'label': 'LABEL_0', 'score': 0.9997982382774353}]"
1747717577810268302,"[{'label': 'LABEL_0', 'score': 0.9998134970664978}]"
1747716663854694585,"[{'label': 'LABEL_0', 'score': 0.9996473789215088}]"
1747712393109479701,"[{'label': 'LABEL_1', 'score': 0.9993201494216919}]"
1747706744015339627,"[{'label': 'LABEL_0', 'score': 0.9999196529388428}]"
1747699737187254556,"[{'label': 'LABEL_0', 'score': 0.9999043941497803}]"
1747699143844176325,"[{'label': 'LABEL_1', 'score': 0.9974683523178101}]"
1747695759816888663,"[{'label': 'LABEL_1', 'score': 0.9996212720870972}]"
1747690976766816755,"[{'label': 'LABEL_0', 'score': 0.9991623163223267}]"
1747666530463060065,"[{'label': 'LABEL_0', 'score': 0.9998165965080261}]"
1747662884690133220,"[{'label': 'LABEL_1', 'score': 0.9996298551559448}]"
1747659523521663347,"[{'label': 'LABEL_1', 'score': 0.999832034111023}]"
1747659153877647544,"[{'label': 'LABEL_1', 'score': 0.9990991353988647}]"
1747650533656076507,"[{'label': 'LABEL_0', 'score': 0.999852180480957}]"
1747644626628919458,"[{'label': 'LABEL_1', 'score': 0.9997803568840027}]"
1747613490062168551,"[{'label': 'LABEL_0', 'score': 0.9998923540115356}]"
1747594531933966574,"[{'label': 'LABEL_0', 'score': 0.9998987913131714}]"
1747479860421755251,"[{'label': 'LABEL_0', 'score': 0.9998735189437866}]"
1747453780675739871,"[{'label': 'LABEL_1', 'score': 0.9880902767181396}]"
1747451494931009716,"[{'label': 'LABEL_0', 'score': 0.9998760223388672}]"
1747448643290792051,"[{'label': 'LABEL_0', 'score': 0.9996620416641235}]"
1747428490968727598,"[{'label': 'LABEL_0', 'score': 0.9999157190322876}]"
1747426801687646236,"[{'label': 'LABEL_0', 'score': 0.9997373223304749}]"
1747418861123653722,"[{'label': 'LABEL_0', 'score': 0.9998961687088013}]"
1747418267902185522,"[{'label': 'LABEL_0', 'score': 0.9999029636383057}]"
1747415069003046917,"[{'label': 'LABEL_0', 'score': 0.9016481637954712}]"
1747409660129280090,"[{'label': 'LABEL_0', 'score': 0.9989074468612671}]"
1747402777934885100,"[{'label': 'LABEL_0', 'score': 0.9998037219047546}]"
1747401430305014253,"[{'label': 'LABEL_0', 'score': 0.9998691082000732}]"
1747399633863614950,"[{'label': 'LABEL_0', 'score': 0.9997060894966125}]"
1747398054167089334,"[{'label': 'LABEL_0', 'score': 0.9999154806137085}]"
1747390129100964317,"[{'label': 'LABEL_0', 'score': 0.9990467429161072}]"
1747354013765345346,"[{'label': 'LABEL_0', 'score': 0.9995782971382141}]"
1747352365483569181,"[{'label': 'LABEL_0', 'score': 0.8229052424430847}]"
1747350374556549526,"[{'label': 'LABEL_1', 'score': 0.9992650151252747}]"
1747340508987343094,"[{'label': 'LABEL_0', 'score': 0.9998973608016968}]"
1747339626228965579,"[{'label': 'LABEL_0', 'score': 0.9998899698257446}]"
1747332362013172085,"[{'label': 'LABEL_0', 'score': 0.9997490048408508}]"
1747323775488495795,"[{'label': 'LABEL_0', 'score': 0.9911892414093018}]"
1747315941497614606,"[{'label': 'LABEL_0', 'score': 0.9998397827148438}]"
1747309923988377899,"[{'label': 'LABEL_0', 'score': 0.9997860789299011}]"
1747307862592782623,"[{'label': 'LABEL_0', 'score': 0.9996988773345947}]"
1747306043305021810,"[{'label': 'LABEL_0', 'score': 0.9998785257339478}]"
1753006756874035202,"[{'label': 'LABEL_0', 'score': 0.9994761347770691}]"
1753003861336379707,"[{'label': 'LABEL_0', 'score': 0.9998506307601929}]"
1752969295825449107,"[{'label': 'LABEL_1', 'score': 0.9870904088020325}]"
1752950965840249081,"[{'label': 'LABEL_0', 'score': 0.9993865489959717}]"
1752939233877053669,"[{'label': 'LABEL_1', 'score': 0.9995007514953613}]"
1752926357879664977,"[{'label': 'LABEL_0', 'score': 0.9983318448066711}]"
1752915243716526087,"[{'label': 'LABEL_0', 'score': 0.9999397993087769}]"
1752682286611345568,"[{'label': 'LABEL_0', 'score': 0.9998761415481567}]"
1752913944589549717,"[{'label': 'LABEL_0', 'score': 0.9998550415039062}]"
1752912586079686837,"[{'label': 'LABEL_0', 'score': 0.9744437336921692}]"
1752907128300294409,"[{'label': 'LABEL_1', 'score': 0.9995228052139282}]"
1752899349976076479,"[{'label': 'LABEL_0', 'score': 0.9997838139533997}]"
1752889240881443153,"[{'label': 'LABEL_1', 'score': 0.9994810223579407}]"
1752881395628642751,"[{'label': 'LABEL_0', 'score': 0.9999289512634277}]"
1752878941352702462,"[{'label': 'LABEL_1', 'score': 0.9994334578514099}]"
1752873039660761128,"[{'label': 'LABEL_1', 'score': 0.999222993850708}]"
1752870288440643916,"[{'label': 'LABEL_0', 'score': 0.9994695782661438}]"
1752865055320793339,"[{'label': 'LABEL_0', 'score': 0.9998486042022705}]"
1752856132895355340,"[{'label': 'LABEL_1', 'score': 0.9995152950286865}]"
1752854573423772012,"[{'label': 'LABEL_0', 'score': 0.9997987151145935}]"
1752851594469679491,"[{'label': 'LABEL_0', 'score': 0.5655713081359863}]"
1752847946985459840,"[{'label': 'LABEL_0', 'score': 0.999637246131897}]"
1752803698001006775,"[{'label': 'LABEL_0', 'score': 0.9998955726623535}]"
1752841237831320016,"[{'label': 'LABEL_0', 'score': 0.9995920062065125}]"
1752819848952815985,"[{'label': 'LABEL_0', 'score': 0.9998387098312378}]"
1752818316777832587,"[{'label': 'LABEL_0', 'score': 0.9990831613540649}]"
1752813521572614534,"[{'label': 'LABEL_0', 'score': 0.9982439279556274}]"
1752813110128189735,"[{'label': 'LABEL_0', 'score': 0.9994229078292847}]"
1752809990417494420,"[{'label': 'LABEL_0', 'score': 0.9910825490951538}]"
1752808216113586466,"[{'label': 'LABEL_1', 'score': 0.9993497729301453}]"
1752808028808642924,"[{'label': 'LABEL_0', 'score': 0.9998383522033691}]"
1752802914744008936,"[{'label': 'LABEL_1', 'score': 0.9944801330566406}]"
1752802804211614204,"[{'label': 'LABEL_1', 'score': 0.9992444515228271}]"
1752796762291458080,"[{'label': 'LABEL_0', 'score': 0.9974373579025269}]"
1752783859442225330,"[{'label': 'LABEL_1', 'score': 0.9998224377632141}]"
1752771499503628567,"[{'label': 'LABEL_0', 'score': 0.9997599720954895}]"
1752769269874532731,"[{'label': 'LABEL_0', 'score': 0.9955821633338928}]"
1752764007843303874,"[{'label': 'LABEL_0', 'score': 0.9994439482688904}]"
1752760453082579007,"[{'label': 'LABEL_0', 'score': 0.9990240335464478}]"
1752760265123197268,"[{'label': 'LABEL_0', 'score': 0.9998419284820557}]"
1752757163670274505,"[{'label': 'LABEL_0', 'score': 0.9991280436515808}]"
1752744727395410350,"[{'label': 'LABEL_0', 'score': 0.9998427629470825}]"
1752741290347761935,"[{'label': 'LABEL_1', 'score': 0.9992176294326782}]"
1752735644902637998,"[{'label': 'LABEL_0', 'score': 0.8761849403381348}]"
1752733025371054511,"[{'label': 'LABEL_1', 'score': 0.9993591904640198}]"
1752732013579174357,"[{'label': 'LABEL_1', 'score': 0.9998210072517395}]"
1752726922042241136,"[{'label': 'LABEL_1', 'score': 0.5962485671043396}]"
1752723925824315615,"[{'label': 'LABEL_1', 'score': 0.9992085099220276}]"
1752717893744165306,"[{'label': 'LABEL_0', 'score': 0.9998629093170166}]"
1752707699970855096,"[{'label': 'LABEL_0', 'score': 0.9969269633293152}]"
1752702470118388081,"[{'label': 'LABEL_0', 'score': 0.9990328550338745}]"
1752667190568825012,"[{'label': 'LABEL_0', 'score': 0.9995276927947998}]"
1752665779521163707,"[{'label': 'LABEL_0', 'score': 0.9998761415481567}]"
1752535327569285156,"[{'label': 'LABEL_1', 'score': 0.9994224309921265}]"
1752526226604933410,"[{'label': 'LABEL_0', 'score': 0.998663067817688}]"
1752521623360418137,"[{'label': 'LABEL_0', 'score': 0.9999144077301025}]"
1752500039027437686,"[{'label': 'LABEL_0', 'score': 0.9999415874481201}]"
1752500036666106139,"[{'label': 'LABEL_0', 'score': 0.9998730421066284}]"
1752492892419985841,"[{'label': 'LABEL_0', 'score': 0.9995098114013672}]"
1752484653217227233,"[{'label': 'LABEL_1', 'score': 0.9991087317466736}]"
1752471723759288818,"[{'label': 'LABEL_1', 'score': 0.9990442395210266}]"
1752446001648984254,"[{'label': 'LABEL_0', 'score': 0.999916672706604}]"
1752441691275923587,"[{'label': 'LABEL_1', 'score': 0.9946046471595764}]"
1752436780660343011,"[{'label': 'LABEL_0', 'score': 0.9996671676635742}]"
1752434857701933464,"[{'label': 'LABEL_0', 'score': 0.9998327493667603}]"
1752430691382448463,"[{'label': 'LABEL_0', 'score': 0.9998359680175781}]"
1752424992774492564,"[{'label': 'LABEL_0', 'score': 0.9998910427093506}]"
1752390400722051366,"[{'label': 'LABEL_0', 'score': 0.9999097585678101}]"
1752388802650202529,"[{'label': 'LABEL_0', 'score': 0.9998968839645386}]"
1752339825489822038,"[{'label': 'LABEL_0', 'score': 0.9999086856842041}]"
1752320516474425621,"[{'label': 'LABEL_0', 'score': 0.9996758699417114}]"
1752316139839868953,"[{'label': 'LABEL_1', 'score': 0.9992559552192688}]"
1752307707439206561,"[{'label': 'LABEL_0', 'score': 0.9996757507324219}]"
1752243472948453578,"[{'label': 'LABEL_0', 'score': 0.9999227523803711}]"
1752222262751572183,"[{'label': 'LABEL_1', 'score': 0.9998418092727661}]"
1752189211724169594,"[{'label': 'LABEL_0', 'score': 0.999941349029541}]"
1752150299769196979,"[{'label': 'LABEL_0', 'score': 0.9997981190681458}]"
1752144567120355528,"[{'label': 'LABEL_1', 'score': 0.9996907711029053}]"
1752125227700805999,"[{'label': 'LABEL_1', 'score': 0.999630331993103}]"
1752098306073804907,"[{'label': 'LABEL_1', 'score': 0.9996531009674072}]"
1752083845774442562,"[{'label': 'LABEL_1', 'score': 0.9998212456703186}]"
1752081552651980870,"[{'label': 'LABEL_0', 'score': 0.9997382760047913}]"
1752080802723025067,"[{'label': 'LABEL_0', 'score': 0.9997912049293518}]"
1752066874005987761,"[{'label': 'LABEL_0', 'score': 0.9961734414100647}]"
1752050690036207913,"[{'label': 'LABEL_0', 'score': 0.9999096393585205}]"
1752036786287542558,"[{'label': 'LABEL_0', 'score': 0.9999511241912842}]"
1752032405178007941,"[{'label': 'LABEL_0', 'score': 0.9998668432235718}]"
1752029534822556016,"[{'label': 'LABEL_0', 'score': 0.9997721314430237}]"
1752024945448669603,"[{'label': 'LABEL_0', 'score': 0.9998292922973633}]"
1752017481663721594,"[{'label': 'LABEL_0', 'score': 0.9997283816337585}]"
1752010467336146979,"[{'label': 'LABEL_1', 'score': 0.9932036399841309}]"
1752008797285958108,"[{'label': 'LABEL_0', 'score': 0.9079157114028931}]"
1752005513192087889,"[{'label': 'LABEL_0', 'score': 0.9967947602272034}]"
1751998337685868734,"[{'label': 'LABEL_1', 'score': 0.999688982963562}]"
1751987215868031212,"[{'label': 'LABEL_1', 'score': 0.9922268390655518}]"
1751981016783221230,"[{'label': 'LABEL_0', 'score': 0.9866968989372253}]"
1751979462344786307,"[{'label': 'LABEL_1', 'score': 0.9997939467430115}]"
1751970609838321956,"[{'label': 'LABEL_0', 'score': 0.9997707009315491}]"
1751953089530053028,"[{'label': 'LABEL_1', 'score': 0.9996809959411621}]"
