id_str,sustantivos_robertuito
1749267492751450253,"['semanas', 'bullying', 'sobrepeso', 'casa']"
1749265066891894827,"['caso', 'florencia', 'hashtag', 'hermano', 'bullying', 'persona', 'sobrepeso', 'obesidad', 'parámetros']"
1749262557523681326,['banfield']
1749253801880465896,"['muchacho', 'pala', 'puta', 'vida']"
1749253490923212923,"['muchacho', 'pala', 'puta', 'vida']"
1749251803089174882,"['pala', 'vida', 'cosa', 'mouse', 'teclado']"
1749192940637872296,['liga']
1749211300821954997,"['vez', 'consumo', 'polenta', 'fanatismo', 'neuronas', 'inexistencia', 'límites', ' ', ' ', 'sobrepeso', 'restaurantes', 'emoji', 'cara', 'remax']"
1749189513778172179,"['mano', 'negocio']"
1749159794911453560,"['novia', 'grasa', 'pitito']"
1749158928842154415,"['hashtag', 'gh']"
1749146431741374806,"['mensajes', 'twitter', 'gordura', 'mamá', 'apariencia', 'chabon']"
1749146291764871464,"['cara', 'sartén', 'obésa', 'goma', 'zorrita', 'puerta', 'carrefourt', 'hombre', 'patys', 'choripanes', 'peso', 'hamburguesas', 'camino', 'frentona', 'mierda']"
1749139968847471095,"['falta', 'respeto', 'hipocresía', 'camiones', 'sobrepeso', 'turismo', 'chantas']"
1749139235490111862,"['patadas', 'orto', 'parasitos', 'golpistas', 'chorros']"
1749137855408996744,"['sobrepeso', 'costillas']"
1749123615893688635,"['diabetes', 'sobrepeso', 'bodegón']"
1749118302104719699,"['yanquis', 'quillmbos', 'temas', 'diabetes', 'obesidad', 'mierda']"
1749111718024708171,[]
1749078402898747673,"['guita', 'trabajadores', 'vida', 'bienes']"
1749072146108658142,"['gordo', 'concha', 'madre', 'cono', 'forro', 'hijo', 'puta', 'oportunidades', 'forro', 'hijo', 'puta']"
1749051173506535442,"['gordura', 'físico']"
1748944649559965978,"['foca', 'apodo', 'autoria']"
1748930271934644688,"['cuerpo', 'cabeza']"
1748925431745568945,"['remera', 'apellido', 'movimientos', 'cuerpo', 'sobrepeso', 'vez', 'estirón']"
1748925372001857810,[]
1748923218067390621,"['gordura', 'enfermedad']"
1748917737777205510,"['señoras', 'sobrepeso', 'tarea']"
1748890457608753345,"['mierda', 'físico', 'puta']"
1748892592769569159,['corchazos']
1748887821945823382,"['error', 'cosas', 'finales']"
1748886865690726754,"['cuerpo', 'alma']"
1748881344220856534,['kilos']
1748876421089440163,"['sarachi', 'foca', 'uruguayo', 'colomb*a', 'club']"
1748849776932638967,"['dedo', 'obesidad']"
1748829168115097752,['sobrepeso']
1748820524799492098,"['alimentación', 'diabetes', 'sobrepeso', 'necesidad']"
1748816935649677419,"['mc', 'vez']"
1748811504307052582,"['mierda', 'comida', 'sabor', 'comida', 'ganas', 'aceite', 'manga']"
1748808043553309049,"['quasimodo', 'espanto', 'hombre', 'guita', 'minas', 'mitad', 'guita']"
1748761093176991921,"['comidas', 'chatarras', 'generaciones', 'obesidad']"
1748754057974431858,"['pedazo', 'volumen', 'invierno']"
1748731862195822596,"['hijas', 'sobrepeso', 'cuerpos', 'pena']"
1748724294643765469,"['PIBE', 'CASTA', 'copas', 'dólares', 'jornada', 'gomas', 'gringos', 'cabeza', 'termo', 'libro', 'historia', 'modelo', 'desarrollo']"
1748720627396014230,"['años', 'problemas', 'pandemia', 'sobrepeso', 'sedentarismo', 'dosis', 'kakunas', 'milagro']"
1748716783752655209,"['sobrepeso', 'veces', 'payasa']"
1748716011115725197,"['pinchila', 'yanki', 'sobrepeso', 'cipayismo']"
1748713845479071929,"['sobrepeso', 'foto', 'cuerpo']"
1748713641652769253,"['video', 'muchos', 'gente', 'sobrepeso', 'x', 'simios', 'celo', ' ', 'emoji', 'cara', 'risa', 'emoji', 'emoji', 'cara', 'de', 'risa', 'emoji', ' ', 'emoji', 'cara', 'risa', 'emoji']"
1748711125779136926,"['gordura', 'medicación', 'contención', 'año', 'infierno', 'cosas', 'aguante']"
1748708662699241574,"['salud', 'frente', 'barrio', 'año', 'actividad', 'pos', 'importancia', 'salud', 'testimonios']"
1748698988587667897,"['sobrepeso', 'apariencia', 'banda', 'características', 'señoritas']"
1748687809718714387,"['porongas', 'sobrepeso']"
1748671800634933648,[]
1748587758015119630,['gata']
1748575055787733424,"['pais', 'obesidad']"
1748562741340627368,"['personas', 'animal', 'atracción']"
1748549130706682104,"['mina', 'sobrepeso', 'mierda', 'problema', 'goals']"
1748526444592984566,"['dios', 'mujeres', 'cuerpo', 'años', 'gordura', 'cuerpo', 'mujer', 'razon', 'trol0s', 'cents']"
1748525110091210759,"['cadenas', 'comida', 'contenido', 'grasa', 'comida', 'sedentarismo', 'causas', '40%', 'población', 'edad', 'problemas', 'obesidad']"
1748522725595881871,"['16', 'cuerpo', 'lástima', 'cerdo']"
1748520174578188479,"['pensé', 'piel']"
1748513376609710217,"['sobrepeso', 'hermano']"
1748501888578765044,"['hashtag', 'sevilla', 'jugador', 'hashtag', 'sobrepeso', 'hashtag', 'tas']"
1748475479324033118,"['imbecil', 'colegio', 'basura', 'día', 'obesidad', 'respeto', 'resentimiento', 'odio', 'mundo']"
1748468041224958028,"['efecto', 'salud', 'gordura', 'estómago', 'ejercicio', 'gordofobia', 'realidad']"
1748462471419973789,"['burra', 'nombrr', 'michi', 'harley', 'quin', 'obesidad']"
1748449934641123626,"['años', 'pobreza', 'curros']"
1748448041168724462,"['emoji', 'balón', 'fútbol', 'emoji', 'fortuna', 'jugador', 'sobrepeso', 'razón']"
1748441371784995110,"['hashtag', 'milei', 'pito', 'chico', 'complejos', 'apariencia', 'altura', 'pelo', 'sobrepeso', 'papada', 'partes', 'idiotez', 'superioridad', '\n\n', 'misoginia', 'donceles', 'emoji', 'cara', 'ojos']"
1748431634313937298,"['juicio', 'obesidad']"
1748428917461901562,"['verguenza', 'miedo', 'personas', '\n', ' ', 'comida', 'emoji', ' ', 'emoji', 'cara', 'emoji', ' ', 'emoji', 'cara', 'emoji', ' ', 'cara', 'emoji', ' ', 'comida']"
1748419024105398760,"['chicos', 'sobrepeso']"
1748410671614566762,"['manga', 'gente', 'accidente', 'andes', 'sociedad', 'nieve', 'onda', 'burbuja']"
1748407988572783050,"['jugador', 'decisión', 'futbolista', 'club', 'detalles', 'caso', 'equipo', 'fc', 'fútbol', 'tas']"
1748386576109826290,"['fortuna', 'pase', 'sobrepeso', 'justicia', 'razón']"
1748381586536436099,"['obesidad', 'silla', 'click', 'porno']"
1748377043459301767,"['diabéticas', 'trans', 'sindicalistas', 'veces', 'body-shaming', 'body-shaming', 'KLDSADJLSALJK', '\n\n', 'TERAPIA']"
1748373562350596144,"['persona', 'mano', 'frente', 'emoji', ' ', 'emoji', 'cara', 'ojos', 'emoji', ' ', 'emoji', 'mueca', 'emoji', '\n', ' ', 'emoji', 'cara', 'mano', 'boca', 'emoji', ' ', 'emoji', 'cara', 'emoji', 'hombre', 'emoji', 'emoji', 'emoji', 'ojos', 'emoji', ' ', 'risa', 'emoji', 'emoji', 'de', 'risa', 'emoji', 'risa', 'emoji']"
1748369098407399490,[]
1748350280557588934,"['comentario', 'años', 'opinion']"
1748348643176824941,"['chicas', 'gordura', 'ejercicio', 'shapewear', ' ', 'emoji', 'cara', 'emoji', ' ', 'emoji', 'emoji', ' ', 'emoji', 'emoji']"
1748319133324791866,"['esa', 'hermosa', 'valija', 'reales', 'multa', 'sobrepeso', 'emoji', 'ojos', 'corazón', 'emoji', ' ', 'emoji', 'ojos', 'corazón', 'emoji', 'emoji', 'ojos', 'corazón', 'emoji']"
1748312141352886383,"['foto', 'ropa', 'deporte']"
1748310071765868585,"['edad', 'menores', 'obesidad', 'droga', 'equipo', 'zombies', 'zona', 'descenso']"
1748302192350494750,"['tema', 'ideales', 'belleza', 'mujeres', 'bulimia', 'anorexia', 'problema', 'mujeres', 'conocimiento', 'feministas']"
1748301779865866331,"['contra', 'obesidad', 'cuestión', 'salud', 'rodillas', 'causas', 'problema']"
1748251243254870358,"['obesidad', 'enfermedad', 'cancer', 'sida', 'obesidad']"
1748201557823242759,"['día', 'jueguitos', 'series']"
1748195221328797818,"['cantidad', 'gente', 'obesidad', 'tabaquismo', 'escándalo']"
1748171956090732830,[]
1748149526311899448,"['masa', 'peso', 'kg)/', 'estatura', 'm)]2', '-', 'clase']"
1748148852752888200,"['florencia', 'huevos']"
1748147089580716532,"['los', 'caballos', 'estás', 'patas', 'caballos', 'emoji', ' ', 'emoji', ' ', 'cara']"
1748147064033132822,"['casa', 'perras', 'par']"
1748135357445505340,"['trastornadas', 'forma', 'peso', 'gordura', 'emoji', 'cara', 'ojos', 'lengua', 'emoji']"
1748134872651067882,"['dioss', 'lentes', 'nena', 'idols', 'corea', 'dios', 'nena']"
1748129285397676266,"['chorros', 'korruptos', 'cámpora', 'medios', 'gordura', 'hinchazón']"
1748117887804457013,['obesa']
1748103936127435202,"['pan', 'sobrepeso']"
1748099204264718602,"['mes', 'cabeza', 'familia', 'razón']"
1748074603723755822,"['hermano', 'manzana']"
1748072105562779780,"['hinchazón', 'sinónimo', 'obesidad', 'emisión', 'sinónimo', 'impresión', 'termos', 'emoji', 'mano', 'señal', 'victoria', 'emoji']"
1748066766599991502,"['nabo', 'obesidad']"
1748060281392058438,"['peligro', 'sobrepeso', 'teton']"
1748059861407928685,"['autoestima', 'gordura', 'obesidad', 'enfermedad', 'dieta', 'ejercicios', 'peso', 'mensaje']"
1748056168088387955,"['base', 'equipo', 'lisiado', 'futbol', 'gente', 'cancha', 'morfar']"
1748041798511948007,"['hashtag', 'mar', 'plata', 'hashtag', 'higa', 'hashtag', 'cirugia', 'hashtag', 'obesidad', '\n', 'equipo', 'cirugías', 'bariátricas', 'hospital', 'mujeres']"
1748039185687048349,"['hashtag', 'operacion', 'hashtag', 'hashtag', 'mardel', 'plata', 'mujeres', 'equipo', 'cirugías', 'bariátricas']"
1748034560791654671,"['resultado', 'acciones', 'cuadras']"
1748034553812304017,"['mujeres', 'muslos', 'grasa', 'piernas', 'musculo', 'veces', 'semana', 'mujeres']"
1748018534796382363,['palabra']
1747999097544417457,"['mes', 'kg', 'día', 'situación', 'fiscal', 'camino', 'impuestos']"
1747998855415620020,"['golosinas', 'pibes', 'años', 'obesidad', 'problemas']"
1747996000587796846,"['taller', 'alimentación', '10hs', 'taller', 'tratamiento', 'prevención', 'obesidad', 'hipertensión', 'diabetes', 'colesterolemias', 'días', 'viernes', 'días', 'chincheta', 'emoji', 'centro']"
1747990388055408703,['ravioles']
1747988394091610269,"['gordura', 'ayuda', 'tema', 'mente']"
1747986217260449800,"['última', 'gente', 'sobrepeso']"
1747983390953857171,"['animal', 'sobrepeso', 'revés']"
1747974008912380208,"['obesidad', 'animales', 'patas', 'sufrimiento', 'corazón']"
1747910471661842456,['caballo']
1747847936535318859,"['mujeres', 'obesidad', 'amor', 'mujer']"
1747803613076836525,['prepagas']
1747789034145886424,"['invento', 'país', 'mimos', 'política', 'ideas', 'gustos']"
1747787591229845801,"['oriundo', 'provincia']"
1747781159876968893,"['día', 'gym', 'semanas', 'días', ' ', 'emoji', 'cara', 'emoji']"
1747775749036109908,"['alcahuetes', 'chancho', 'gordura', 'egoismo', 'parka']"
1747764962284470454,"['presumir', 'remera', 'pesar', 'tetas', 'gordura', ' ', 'emoji', 'chispas', 'emoji', ' ', 'emoji', 'chispas', 'emoji']"
1747762791711224208,"['año', 'partidos', 'mierda', 'almuerzo', 'prácticas', 'hijo', 'pita']"
1747762402639090150,"['novia', 'tema', 'gordura', 'mujeres']"
1747730065427661286,"['verdad', 'sobrepeso', 'lentejez']"
1747719559266684974,"['bomba', 'gordura']"
1747717901438828892,"['muchacho', 'gordura', 'hinchazón', 'foto', 'monito', 'titi']"
1747717577810268302,"['vida', 'gordura', 'plato', 'ravioles', 'domingo', 'dibujito', ' ', 'persona', 'hombros', 'emoji', 'emoji', 'persona', 'hombros', 'emoji', ' ', 'emoji', 'persona', 'hombros', 'emoji']"
1747716663854694585,"['tereres', 'chambuchitos', 'papitas', 'chambuchitos', 'mortadela', 'cara', 'risa', 'emoji', 'emoji', 'corazones', 'emoji']"
1747712393109479701,['colectivo']
1747706744015339627,[]
1747699737187254556,['fotos']
1747699143844176325,"['caras', 'sociedad', 'golpista', 'amigos', 'gente', 'vergüenza', 'gente', 'amigos']"
1747695759816888663,"['boca', 'vaca']"
1747690976766816755,"['señor', 'sobrepeso', 'pelotudos']"
1747666530463060065,"['verdad', 'gente', 'pensamiento', 'cara', 'flequillo', 'peso', 'actitud', 'ignorancia', 'sobrepeso', 'cosas']"
1747662884690133220,"['años', 'edad']"
1747659523521663347,['grasa']
1747659153877647544,['sobrepeso']
1747650533656076507,"['obesidad', 'país', 'gente']"
1747644626628919458,"['bala', 'lenguado']"
1747613490062168551,"['obesos', 'cómplices']"
1747594531933966574,"['sobrepeso', 'problema', 'amigos', 'comida', 'forma', 'canasta', 'pan', 'mesa', 'emoji', 'revés']"
1747479860421755251,['mierda']
1747453780675739871,[]
1747451494931009716,"['cama', 'CIATICO', 'dolor']"
1747448643290792051,[]
1747428490968727598,['gym']
1747426801687646236,"['meses', 'pantalla', 'programa', 'copia', 'director', 'emoji', 'ojos', 'emoji']"
1747418861123653722,['sobrepeso']
1747418267902185522,"['años', 'sistemas', 'calvo', 'pelo', 'ídolos', 'sobrepeso', 'empleado', 'comercio']"
1747415069003046917,['olor']
1747409660129280090,"['problemas', 'sobrepeso']"
1747402777934885100,"['gordofobia', 'infarto', 'sobrepeso']"
1747401430305014253,"['día', 'abuela', 'masitas', 'emoji', 'cara', 'lengua', 'ojo']"
1747399633863614950,['sobrepeso']
1747398054167089334,"['peso', 'kilos', 'médico', 'nutricionista', 'parecer', 'emoji', 'cara', 'lágrimas']"
1747390129100964317,['bondad']
1747354013765345346,"['tabla', 'kilos', 'casos', 'vida', 'sobrepeso', 'nutricionistas', 'par', 'cosas', 'tabla', 'verga', 'tik', 'tok', 'cuerpo']"
1747352365483569181,"['flagelo', 'inflación', 'gordura']"
1747350374556549526,"['cuerpo', 'IMC', 'mierda', 'olor', 'ojete']"
1747340508987343094,"['onda', '1.53', 'sobrepeso', 'estándares']"
1747339626228965579,"['tratamiento', 'orto', 'mina', 'obesidad', 'tipo', 'condición', 'pelotas', 'delfi']"
1747332362013172085,"['tema', 'analogía', 'analogía', 'drama', 'gordura']"
1747323775488495795,"['mostro', 'cara', 'señora', 'años', 'burlarse', 'cuerpo', 'aspecto', 'persona']"
1747315941497614606,"['sobrepeso', 'kg']"
1747309923988377899,"['planteamiento', 'dieta', 'mes', 'doctor', 'ejercicio', 'dieta', 'proceso', 'rimolo']"
1747307862592782623,"['foto', 'bikini']"
1747306043305021810,"['enfermedad', 'obesidad', 'ganas']"
1753006756874035202,"['respuesta', 'asco', 'mayoría', 'veces', 'sobrepeso', 'causa', 'enfermedad', 'comer', 'mujer', 'objeto', 'comentarios', 'cara', 'desaprobación']"
1753003861336379707,['días']
1752969295825449107,['bolsillos']
1752950965840249081,"['obesidad', 'discapacidad']"
1752939233877053669,"['ejercicio', 'culllo']"
1752926357879664977,"['exposición', 'agua']"
1752915243716526087,"['abuela', 'pija', 'cosas', 'obesidad', 'obesidad']"
1752682286611345568,"['abuelo', 'años', 'problema', 'obesidad', 'años', 'cama', 'baño', 'baño', 'cama', 'año', 'nietos', 'video', 'platos', 'cara', 'lágrima']"
1752913944589549717,"['tema', 'sobrepeso', 'defensores', 'kg']"
1752912586079686837,"['bronca', 'subdesarrollo', 'obesidad']"
1752907128300294409,"['asco', 'MIERDA']"
1752899349976076479,"['MANOS', 'OBESIDAD', 'MORBIDA', 'FURIA']"
1752889240881443153,[]
1752881395628642751,"['escaleras', 'salud', 'sobrepeso', 'pena', 'esfuerzo']"
1752878941352702462,[]
1752873039660761128,"['cerebro', 'grasa', 'hija', 'puta']"
1752870288440643916,"['hambre', 'kg', 'sobrepeso', 'hdrmp', 'plan', 'hija']"
1752865055320793339,"['cordura', 'gordura']"
1752856132895355340,['obesos']
1752854573423772012,['mono']
1752851594469679491,['sobrepeso']
1752847946985459840,"['sobrepeso', 'piquetera', 'circunferencia']"
1752803698001006775,"['emoji', 'bandera', 'emoji', ' ', 'piquetera', 'sobrepeso', 'hija', 'escudo', 'manifestación', 'hambre']"
1752841237831320016,"['años', 'autismo', 'sobrepeso', 'profe', '15', 'emoji', 'emoji', ' ', 'emoji', 'mastantuono', 'micho', 'nacho', 'pilas', 'cojo']"
1752819848952815985,"['estado', 'relato', 'estado', 'lugar', 'estado', 'reparto', 'cárceles']"
1752818316777832587,[]
1752813521572614534,"['calor', 'adultos', 'mayores', 'emoji', 'superioridad', 'emoji']"
1752813110128189735,"['hambre', 'obesidad', 'carga', 'pobreza', 'personas', 'delgadez', 'comida', 'calidad', 'gente', 'personas', 'recursos', 'alimentos', 'contenido', 'almidones', 'calorías', 'comparación', 'opciones']"
1752809990417494420,[]
1752808216113586466,"['obesa', 'escaleras', ' ', 'emoji', 'cara', 'risa', 'emoji', ' ', 'emoji', 'risa', 'emoji', ' ', 'emoji', 'cara', 'risa', 'emoji']"
1752808028808642924,"['alma', 'obeso', 'dios', 'hambreee', 'emoji']"
1752802914744008936,['ganas']
1752802804211614204,['orto']
1752796762291458080,"['víctimas', 'mundo', 'gordura', 'ejercicio', 'vida', 'chicas']"
1752783859442225330,['obesos']
1752771499503628567,"['cardiólogos', 'general', 'casos', 'obesidad', 'escaleras', 'vez', 'ascensor']"
1752769269874532731,"['ascensor', 'sobrepeso', 'frente']"
1752764007843303874,[]
1752760453082579007,['sobrepeso']
1752760265123197268,"['tener', 'cuidado', 'grupos', 'bebés', 'niños', 'personas', 'lactancia', 'enfermedades', 'sobrepeso', 'situación', 'calle', 'hashtag', 'alerta', 'hashtag', 'defensa', '\n', 'hashtag', 'argentinas', 'hashtag', 'calor', 'hashtag', 'lugar', 'familia']"
1752757163670274505,"['sobrepeso', 'cuello', 'engrosamiento', 'ojos', 'hipotiroidismo', 'fotos', 'años', 'problema']"
1752744727395410350,"['obesidad', 'enfermedad', 'hábitos', 'alimentación', 'actividad', 'cuenta', 'cambio', 'misoginia', 'gordofobia', 'vez', 'psiquiatra', 'dudas', 'esfuerzo']"
1752741290347761935,"['políticos', 'fotos', 'man', 'lógica', 'violines']"
1752735644902637998,"['sinceridad', 'pelota']"
1752733025371054511,"['gente', 'dudas']"
1752732013579174357,"['sobrepeso', 'resto', 'pais']"
1752726922042241136,[]
1752723925824315615,"['vez', 'boca', 'discapacidad', 'pata', 'rodillas', 'obesidad']"
1752717893744165306,"['mierda', 'sistema', 'concepto', 'infraestructura', '90', 'autos']"
1752707699970855096,"['gente', 'necesidad', 'casos', 'personas', 'cantidad', 'termos', 'gordura']"
1752702470118388081,"['filomena', ' ', 'emoji', 'risa', 'emoji', 'emoji', 'risa', 'emoji', ' ', 'emoji', 'risa']"
1752667190568825012,"['comida', 'choripán', 'días']"
1752665779521163707,"['perros', 'niños', 'casa']"
1752535327569285156,"['problema', 'COVID', 'dengue']"
1752526226604933410,"['relación', 'perro', 'agustín', 'día', 'michi', 'vidas', 'papás', 'astetik', 'sobrepeso', 'puerta', 'palo', 'pelo']"
1752521623360418137,"['investigador', 'análogos', 'cambio', 'paradigma', 'tratamiento', 'diabetes', 'obesidad']"
1752500039027437686,[]
1752500036666106139,[]
1752492892419985841,[]
1752484653217227233,[]
1752471723759288818,"['poronga', 'cancha', 'pozos', 'culo', 'abuela']"
1752446001648984254,"['especialistas', 'gobiernos', 'políticas', 'aumento', 'actividad', 'consumo', 'alcohol', 'obesidad', 'sobrepeso']"
1752441691275923587,['tipo']
1752436780660343011,"['zurdos', 'hambre']"
1752434857701933464,"['gente', 'gordura', 'opulencia', 'gente', 'autocrítica', 'vez']"
1752430691382448463,"['personas', 'personas', 'peso', 'cuenta', 'videos', 'chicas', 'comentarios', 'tipo:""Que', 'asco"",""No', 'fobia', 'cuerpo+']"
1752424992774492564,"['cocas', 'oreos']"
1752390400722051366,"['rellenita', 'persona', 'sobrepeso', 'sobrepeso', 'peso']"
1752388802650202529,"['capítulo', 'grado', 'punto', 'partida', 'información', 'episodio', 'alimentacion', 'país', 'sobrepeso', 'obesidad', 'nutrición', 'lógica', 'mercado']"
